Node Number = 3762
324001.000000 51961.524200 4500.000000
324001.000000 62353.829100 4500.000000
324001.000000 72746.133900 4500.000000
324001.000000 83138.438800 4500.000000
324001.000000 93530.743600 4500.000000
324001.000000 103923.048500 4500.000000
324001.000000 114315.353300 4500.000000
324001.000000 124707.658100 4500.000000
324001.000000 135099.963000 4500.000000
324001.000000 145492.267800 4500.000000
324001.000000 155884.572700 4500.000000
324001.000000 166276.877500 4500.000000
324001.000000 176669.182400 4500.000000
324001.000000 187061.487200 4500.000000
324001.000000 197453.792100 4500.000000
324001.000000 207846.096900 4500.000000
324001.000000 218238.401800 4500.000000
324001.000000 228630.706600 4500.000000
324001.000000 239023.011400 4500.000000
324001.000000 249415.316300 4500.000000
324001.000000 259807.621100 4500.000000
324001.000000 270199.926000 4500.000000
324001.000000 280592.230800 4500.000000
324001.000000 290984.535700 4500.000000
327001.000000 5196.152400 4500.000000
327001.000000 15588.457300 4500.000000
327001.000000 25980.762100 4500.000000
327001.000000 36373.067000 4500.000000
327001.000000 46765.371800 4500.000000
327001.000000 57157.676600 4500.000000
327001.000000 67549.981500 4500.000000
327001.000000 77942.286300 4500.000000
327001.000000 88334.591200 4500.000000
327001.000000 98726.896000 4500.000000
327001.000000 109119.200900 4500.000000
327001.000000 119511.505700 4500.000000
327001.000000 129903.810600 4500.000000
327001.000000 140296.115400 4500.000000
327001.000000 150688.420300 4500.000000
327001.000000 161080.725100 4500.000000
327001.000000 171473.029900 4500.000000
327001.000000 181865.334800 4500.000000
327001.000000 192257.639600 4500.000000
327001.000000 202649.944500 4500.000000
327001.000000 213042.249300 4500.000000
327001.000000 223434.554200 4500.000000
327001.000000 233826.859000 4500.000000
327001.000000 244219.163900 4500.000000
327001.000000 254611.468700 4500.000000
327001.000000 265003.773600 4500.000000
327001.000000 275396.078400 4500.000000
327001.000000 285788.383200 4500.000000
330001.000000 0.000000 4500.000000
330001.000000 10392.304800 4500.000000
330001.000000 20784.609700 4500.000000
330001.000000 31176.914500 4500.000000
330001.000000 41569.219400 4500.000000
330001.000000 51961.524200 4500.000000
330001.000000 62353.829100 4500.000000
330001.000000 72746.133900 4500.000000
330001.000000 83138.438800 4500.000000
330001.000000 93530.743600 4500.000000
330001.000000 103923.048500 4500.000000
330001.000000 114315.353300 4500.000000
330001.000000 124707.658100 4500.000000
330001.000000 135099.963000 4500.000000
330001.000000 145492.267800 4500.000000
330001.000000 155884.572700 4500.000000
330001.000000 166276.877500 4500.000000
330001.000000 176669.182400 4500.000000
330001.000000 187061.487200 4500.000000
330001.000000 197453.792100 4500.000000
330001.000000 207846.096900 4500.000000
330001.000000 218238.401800 4500.000000
330001.000000 228630.706600 4500.000000
330001.000000 239023.011400 4500.000000
330001.000000 249415.316300 4500.000000
330001.000000 259807.621100 4500.000000
330001.000000 270199.926000 4500.000000
330001.000000 280592.230800 4500.000000
330001.000000 290984.535700 4500.000000
333001.000000 5196.152400 4500.000000
333001.000000 15588.457300 4500.000000
333001.000000 25980.762100 4500.000000
333001.000000 36373.067000 4500.000000
333001.000000 46765.371800 4500.000000
333001.000000 57157.676600 4500.000000
333001.000000 67549.981500 4500.000000
333001.000000 77942.286300 4500.000000
333001.000000 88334.591200 4500.000000
333001.000000 98726.896000 4500.000000
333001.000000 109119.200900 4500.000000
333001.000000 119511.505700 4500.000000
333001.000000 129903.810600 4500.000000
333001.000000 140296.115400 4500.000000
333001.000000 150688.420300 4500.000000
333001.000000 161080.725100 4500.000000
333001.000000 171473.029900 4500.000000
333001.000000 181865.334800 4500.000000
333001.000000 192257.639600 4500.000000
333001.000000 202649.944500 4500.000000
333001.000000 213042.249300 4500.000000
333001.000000 223434.554200 4500.000000
333001.000000 233826.859000 4500.000000
333001.000000 244219.163900 4500.000000
333001.000000 254611.468700 4500.000000
333001.000000 265003.773600 4500.000000
333001.000000 275396.078400 4500.000000
333001.000000 285788.383200 4500.000000
336001.000000 0.000000 4500.000000
336001.000000 10392.304800 4500.000000
336001.000000 20784.609700 4500.000000
336001.000000 31176.914500 4500.000000
336001.000000 41569.219400 4500.000000
336001.000000 51961.524200 4500.000000
336001.000000 62353.829100 4500.000000
336001.000000 72746.133900 4500.000000
336001.000000 83138.438800 4500.000000
336001.000000 93530.743600 4500.000000
336001.000000 103923.048500 4500.000000
336001.000000 114315.353300 4500.000000
336001.000000 124707.658100 4500.000000
336001.000000 135099.963000 4500.000000
336001.000000 145492.267800 4500.000000
336001.000000 155884.572700 4500.000000
336001.000000 166276.877500 4500.000000
336001.000000 176669.182400 4500.000000
336001.000000 187061.487200 4500.000000
336001.000000 197453.792100 4500.000000
336001.000000 207846.096900 4500.000000
336001.000000 218238.401800 4500.000000
336001.000000 228630.706600 4500.000000
336001.000000 239023.011400 4500.000000
336001.000000 249415.316300 4500.000000
336001.000000 259807.621100 4500.000000
336001.000000 270199.926000 4500.000000
336001.000000 280592.230800 4500.000000
336001.000000 290984.535700 4500.000000
339001.000000 5196.152400 4500.000000
339001.000000 15588.457300 4500.000000
339001.000000 25980.762100 4500.000000
339001.000000 36373.067000 4500.000000
339001.000000 46765.371800 4500.000000
339001.000000 57157.676600 4500.000000
339001.000000 67549.981500 4500.000000
339001.000000 77942.286300 4500.000000
339001.000000 88334.591200 4500.000000
339001.000000 98726.896000 4500.000000
339001.000000 109119.200900 4500.000000
339001.000000 119511.505700 4500.000000
339001.000000 129903.810600 4500.000000
339001.000000 140296.115400 4500.000000
339001.000000 150688.420300 4500.000000
339001.000000 161080.725100 4500.000000
339001.000000 171473.029900 4500.000000
339001.000000 181865.334800 4500.000000
339001.000000 192257.639600 4500.000000
339001.000000 202649.944500 4500.000000
339001.000000 213042.249300 4500.000000
339001.000000 223434.554200 4500.000000
339001.000000 233826.859000 4500.000000
339001.000000 244219.163900 4500.000000
339001.000000 254611.468700 4500.000000
339001.000000 265003.773600 4500.000000
339001.000000 275396.078400 4500.000000
339001.000000 285788.383200 4500.000000
342001.000000 0.000000 4500.000000
342001.000000 10392.304800 4500.000000
342001.000000 20784.609700 4500.000000
342001.000000 31176.914500 4500.000000
342001.000000 41569.219400 4500.000000
342001.000000 51961.524200 4500.000000
342001.000000 62353.829100 4500.000000
342001.000000 72746.133900 4500.000000
342001.000000 83138.438800 4500.000000
342001.000000 93530.743600 4500.000000
342001.000000 103923.048500 4500.000000
342001.000000 114315.353300 4500.000000
342001.000000 124707.658100 4500.000000
342001.000000 135099.963000 4500.000000
342001.000000 145492.267800 4500.000000
342001.000000 155884.572700 4500.000000
342001.000000 166276.877500 4500.000000
342001.000000 176669.182400 4500.000000
342001.000000 187061.487200 4500.000000
342001.000000 197453.792100 4500.000000
342001.000000 207846.096900 4500.000000
342001.000000 218238.401800 4500.000000
342001.000000 228630.706600 4500.000000
342001.000000 239023.011400 4500.000000
342001.000000 249415.316300 4500.000000
342001.000000 259807.621100 4500.000000
342001.000000 270199.926000 4500.000000
342001.000000 280592.230800 4500.000000
342001.000000 290984.535700 4500.000000
345001.000000 5196.152400 4500.000000
345001.000000 15588.457300 4500.000000
345001.000000 25980.762100 4500.000000
345001.000000 36373.067000 4500.000000
345001.000000 46765.371800 4500.000000
345001.000000 57157.676600 4500.000000
345001.000000 67549.981500 4500.000000
345001.000000 77942.286300 4500.000000
345001.000000 88334.591200 4500.000000
345001.000000 98726.896000 4500.000000
345001.000000 109119.200900 4500.000000
345001.000000 119511.505700 4500.000000
345001.000000 129903.810600 4500.000000
345001.000000 140296.115400 4500.000000
345001.000000 150688.420300 4500.000000
345001.000000 161080.725100 4500.000000
345001.000000 171473.029900 4500.000000
345001.000000 181865.334800 4500.000000
345001.000000 192257.639600 4500.000000
345001.000000 202649.944500 4500.000000
345001.000000 213042.249300 4500.000000
345001.000000 223434.554200 4500.000000
345001.000000 233826.859000 4500.000000
345001.000000 244219.163900 4500.000000
345001.000000 254611.468700 4500.000000
345001.000000 265003.773600 4500.000000
345001.000000 275396.078400 4500.000000
345001.000000 285788.383200 4500.000000
348001.000000 0.000000 4500.000000
348001.000000 10392.304800 4500.000000
348001.000000 20784.609700 4500.000000
348001.000000 31176.914500 4500.000000
348001.000000 41569.219400 4500.000000
348001.000000 51961.524200 4500.000000
348001.000000 62353.829100 4500.000000
348001.000000 72746.133900 4500.000000
348001.000000 83138.438800 4500.000000
348001.000000 93530.743600 4500.000000
348001.000000 103923.048500 4500.000000
348001.000000 114315.353300 4500.000000
348001.000000 124707.658100 4500.000000
348001.000000 135099.963000 4500.000000
348001.000000 145492.267800 4500.000000
348001.000000 155884.572700 4500.000000
348001.000000 166276.877500 4500.000000
348001.000000 176669.182400 4500.000000
348001.000000 187061.487200 4500.000000
348001.000000 197453.792100 4500.000000
348001.000000 207846.096900 4500.000000
348001.000000 218238.401800 4500.000000
348001.000000 228630.706600 4500.000000
348001.000000 239023.011400 4500.000000
348001.000000 249415.316300 4500.000000
348001.000000 259807.621100 4500.000000
348001.000000 270199.926000 4500.000000
348001.000000 280592.230800 4500.000000
348001.000000 290984.535700 4500.000000
351001.000000 5196.152400 4500.000000
351001.000000 15588.457300 4500.000000
351001.000000 25980.762100 4500.000000
351001.000000 36373.067000 4500.000000
351001.000000 46765.371800 4500.000000
351001.000000 57157.676600 4500.000000
351001.000000 67549.981500 4500.000000
351001.000000 77942.286300 4500.000000
351001.000000 88334.591200 4500.000000
351001.000000 98726.896000 4500.000000
351001.000000 109119.200900 4500.000000
351001.000000 119511.505700 4500.000000
351001.000000 129903.810600 4500.000000
351001.000000 140296.115400 4500.000000
351001.000000 150688.420300 4500.000000
351001.000000 161080.725100 4500.000000
351001.000000 171473.029900 4500.000000
351001.000000 181865.334800 4500.000000
351001.000000 192257.639600 4500.000000
351001.000000 202649.944500 4500.000000
351001.000000 213042.249300 4500.000000
351001.000000 223434.554200 4500.000000
351001.000000 233826.859000 4500.000000
351001.000000 244219.163900 4500.000000
351001.000000 254611.468700 4500.000000
351001.000000 265003.773600 4500.000000
351001.000000 275396.078400 4500.000000
351001.000000 285788.383200 4500.000000
354001.000000 0.000000 4500.000000
354001.000000 10392.304800 4500.000000
354001.000000 20784.609700 4500.000000
354001.000000 31176.914500 4500.000000
354001.000000 41569.219400 4500.000000
354001.000000 51961.524200 4500.000000
354001.000000 62353.829100 4500.000000
354001.000000 72746.133900 4500.000000
354001.000000 83138.438800 4500.000000
354001.000000 93530.743600 4500.000000
354001.000000 103923.048500 4500.000000
354001.000000 114315.353300 4500.000000
354001.000000 124707.658100 4500.000000
354001.000000 135099.963000 4500.000000
354001.000000 145492.267800 4500.000000
354001.000000 155884.572700 4500.000000
354001.000000 166276.877500 4500.000000
354001.000000 176669.182400 4500.000000
354001.000000 187061.487200 4500.000000
354001.000000 197453.792100 4500.000000
354001.000000 207846.096900 4500.000000
354001.000000 218238.401800 4500.000000
354001.000000 228630.706600 4500.000000
354001.000000 239023.011400 4500.000000
354001.000000 249415.316300 4500.000000
354001.000000 259807.621100 4500.000000
354001.000000 270199.926000 4500.000000
354001.000000 280592.230800 4500.000000
354001.000000 290984.535700 4500.000000
357001.000000 5196.152400 4500.000000
357001.000000 15588.457300 4500.000000
357001.000000 25980.762100 4500.000000
357001.000000 36373.067000 4500.000000
357001.000000 46765.371800 4500.000000
357001.000000 57157.676600 4500.000000
357001.000000 67549.981500 4500.000000
357001.000000 77942.286300 4500.000000
357001.000000 88334.591200 4500.000000
357001.000000 98726.896000 4500.000000
357001.000000 109119.200900 4500.000000
357001.000000 119511.505700 4500.000000
357001.000000 129903.810600 4500.000000
357001.000000 140296.115400 4500.000000
357001.000000 150688.420300 4500.000000
357001.000000 161080.725100 4500.000000
357001.000000 171473.029900 4500.000000
357001.000000 181865.334800 4500.000000
357001.000000 192257.639600 4500.000000
357001.000000 202649.944500 4500.000000
357001.000000 213042.249300 4500.000000
357001.000000 223434.554200 4500.000000
357001.000000 233826.859000 4500.000000
357001.000000 244219.163900 4500.000000
357001.000000 254611.468700 4500.000000
357001.000000 265003.773600 4500.000000
357001.000000 275396.078400 4500.000000
357001.000000 285788.383200 4500.000000
360001.000000 0.000000 4500.000000
360001.000000 10392.304800 4500.000000
360001.000000 20784.609700 4500.000000
360001.000000 31176.914500 4500.000000
360001.000000 41569.219400 4500.000000
360001.000000 51961.524200 4500.000000
360001.000000 62353.829100 4500.000000
360001.000000 72746.133900 4500.000000
360001.000000 83138.438800 4500.000000
360001.000000 93530.743600 4500.000000
360001.000000 103923.048500 4500.000000
360001.000000 114315.353300 4500.000000
360001.000000 124707.658100 4500.000000
360001.000000 135099.963000 4500.000000
360001.000000 145492.267800 4500.000000
360001.000000 155884.572700 4500.000000
360001.000000 166276.877500 4500.000000
360001.000000 176669.182400 4500.000000
360001.000000 187061.487200 4500.000000
360001.000000 197453.792100 4500.000000
360001.000000 207846.096900 4500.000000
360001.000000 218238.401800 4500.000000
360001.000000 228630.706600 4500.000000
360001.000000 239023.011400 4500.000000
360001.000000 249415.316300 4500.000000
360001.000000 259807.621100 4500.000000
360001.000000 270199.926000 4500.000000
360001.000000 280592.230800 4500.000000
360001.000000 290984.535700 4500.000000
363001.000000 5196.152400 4500.000000
363001.000000 15588.457300 4500.000000
363001.000000 25980.762100 4500.000000
363001.000000 36373.067000 4500.000000
363001.000000 46765.371800 4500.000000
363001.000000 57157.676600 4500.000000
363001.000000 67549.981500 4500.000000
363001.000000 77942.286300 4500.000000
363001.000000 88334.591200 4500.000000
363001.000000 98726.896000 4500.000000
363001.000000 109119.200900 4500.000000
363001.000000 119511.505700 4500.000000
363001.000000 129903.810600 4500.000000
363001.000000 140296.115400 4500.000000
363001.000000 150688.420300 4500.000000
363001.000000 161080.725100 4500.000000
363001.000000 171473.029900 4500.000000
363001.000000 181865.334800 4500.000000
363001.000000 192257.639600 4500.000000
363001.000000 202649.944500 4500.000000
363001.000000 213042.249300 4500.000000
363001.000000 223434.554200 4500.000000
363001.000000 233826.859000 4500.000000
363001.000000 244219.163900 4500.000000
363001.000000 254611.468700 4500.000000
363001.000000 265003.773600 4500.000000
363001.000000 275396.078400 4500.000000
363001.000000 285788.383200 4500.000000
366001.000000 0.000000 4500.000000
366001.000000 10392.304800 4500.000000
366001.000000 20784.609700 4500.000000
366001.000000 31176.914500 4500.000000
366001.000000 41569.219400 4500.000000
366001.000000 51961.524200 4500.000000
366001.000000 62353.829100 4500.000000
366001.000000 72746.133900 4500.000000
366001.000000 83138.438800 4500.000000
366001.000000 93530.743600 4500.000000
366001.000000 103923.048500 4500.000000
366001.000000 114315.353300 4500.000000
366001.000000 124707.658100 4500.000000
366001.000000 135099.963000 4500.000000
366001.000000 145492.267800 4500.000000
366001.000000 155884.572700 4500.000000
366001.000000 166276.877500 4500.000000
366001.000000 176669.182400 4500.000000
366001.000000 187061.487200 4500.000000
366001.000000 197453.792100 4500.000000
366001.000000 207846.096900 4500.000000
366001.000000 218238.401800 4500.000000
366001.000000 228630.706600 4500.000000
366001.000000 239023.011400 4500.000000
366001.000000 249415.316300 4500.000000
366001.000000 259807.621100 4500.000000
366001.000000 270199.926000 4500.000000
366001.000000 280592.230800 4500.000000
366001.000000 290984.535700 4500.000000
369001.000000 5196.152400 4500.000000
369001.000000 15588.457300 4500.000000
369001.000000 25980.762100 4500.000000
369001.000000 36373.067000 4500.000000
369001.000000 46765.371800 4500.000000
369001.000000 57157.676600 4500.000000
369001.000000 67549.981500 4500.000000
369001.000000 77942.286300 4500.000000
369001.000000 88334.591200 4500.000000
369001.000000 98726.896000 4500.000000
369001.000000 109119.200900 4500.000000
369001.000000 119511.505700 4500.000000
369001.000000 129903.810600 4500.000000
369001.000000 140296.115400 4500.000000
369001.000000 150688.420300 4500.000000
369001.000000 161080.725100 4500.000000
369001.000000 171473.029900 4500.000000
369001.000000 181865.334800 4500.000000
369001.000000 192257.639600 4500.000000
369001.000000 202649.944500 4500.000000
369001.000000 213042.249300 4500.000000
369001.000000 223434.554200 4500.000000
369001.000000 233826.859000 4500.000000
369001.000000 244219.163900 4500.000000
369001.000000 254611.468700 4500.000000
369001.000000 265003.773600 4500.000000
369001.000000 275396.078400 4500.000000
369001.000000 285788.383200 4500.000000
372001.000000 0.000000 4500.000000
372001.000000 10392.304800 4500.000000
372001.000000 20784.609700 4500.000000
372001.000000 31176.914500 4500.000000
372001.000000 41569.219400 4500.000000
372001.000000 51961.524200 4500.000000
372001.000000 62353.829100 4500.000000
372001.000000 72746.133900 4500.000000
372001.000000 83138.438800 4500.000000
372001.000000 93530.743600 4500.000000
372001.000000 103923.048500 4500.000000
372001.000000 114315.353300 4500.000000
372001.000000 124707.658100 4500.000000
372001.000000 135099.963000 4500.000000
372001.000000 145492.267800 4500.000000
372001.000000 155884.572700 4500.000000
372001.000000 166276.877500 4500.000000
372001.000000 176669.182400 4500.000000
372001.000000 187061.487200 4500.000000
372001.000000 197453.792100 4500.000000
372001.000000 207846.096900 4500.000000
372001.000000 218238.401800 4500.000000
372001.000000 228630.706600 4500.000000
372001.000000 239023.011400 4500.000000
372001.000000 249415.316300 4500.000000
372001.000000 259807.621100 4500.000000
372001.000000 270199.926000 4500.000000
372001.000000 280592.230800 4500.000000
372001.000000 290984.535700 4500.000000
375001.000000 5196.152400 4500.000000
375001.000000 15588.457300 4500.000000
375001.000000 25980.762100 4500.000000
375001.000000 36373.067000 4500.000000
375001.000000 46765.371800 4500.000000
375001.000000 57157.676600 4500.000000
375001.000000 67549.981500 4500.000000
375001.000000 77942.286300 4500.000000
375001.000000 88334.591200 4500.000000
375001.000000 98726.896000 4500.000000
375001.000000 109119.200900 4500.000000
375001.000000 119511.505700 4500.000000
375001.000000 129903.810600 4500.000000
375001.000000 140296.115400 4500.000000
375001.000000 150688.420300 4500.000000
375001.000000 161080.725100 4500.000000
375001.000000 171473.029900 4500.000000
375001.000000 181865.334800 4500.000000
375001.000000 192257.639600 4500.000000
375001.000000 202649.944500 4500.000000
375001.000000 213042.249300 4500.000000
375001.000000 223434.554200 4500.000000
375001.000000 233826.859000 4500.000000
375001.000000 244219.163900 4500.000000
375001.000000 254611.468700 4500.000000
375001.000000 265003.773600 4500.000000
375001.000000 275396.078400 4500.000000
375001.000000 285788.383200 4500.000000
378001.000000 0.000000 4500.000000
378001.000000 10392.304800 4500.000000
378001.000000 20784.609700 4500.000000
378001.000000 31176.914500 4500.000000
378001.000000 41569.219400 4500.000000
378001.000000 51961.524200 4500.000000
378001.000000 62353.829100 4500.000000
378001.000000 72746.133900 4500.000000
378001.000000 83138.438800 4500.000000
378001.000000 93530.743600 4500.000000
378001.000000 103923.048500 4500.000000
378001.000000 114315.353300 4500.000000
378001.000000 124707.658100 4500.000000
378001.000000 135099.963000 4500.000000
378001.000000 145492.267800 4500.000000
378001.000000 155884.572700 4500.000000
378001.000000 166276.877500 4500.000000
378001.000000 176669.182400 4500.000000
378001.000000 187061.487200 4500.000000
378001.000000 197453.792100 4500.000000
378001.000000 207846.096900 4500.000000
378001.000000 218238.401800 4500.000000
378001.000000 228630.706600 4500.000000
378001.000000 239023.011400 4500.000000
378001.000000 249415.316300 4500.000000
378001.000000 259807.621100 4500.000000
378001.000000 270199.926000 4500.000000
378001.000000 280592.230800 4500.000000
378001.000000 290984.535700 4500.000000
381001.000000 5196.152400 4500.000000
381001.000000 15588.457300 4500.000000
381001.000000 25980.762100 4500.000000
381001.000000 36373.067000 4500.000000
381001.000000 46765.371800 4500.000000
381001.000000 57157.676600 4500.000000
381001.000000 67549.981500 4500.000000
381001.000000 77942.286300 4500.000000
381001.000000 88334.591200 4500.000000
381001.000000 98726.896000 4500.000000
381001.000000 109119.200900 4500.000000
381001.000000 119511.505700 4500.000000
381001.000000 129903.810600 4500.000000
381001.000000 140296.115400 4500.000000
381001.000000 150688.420300 4500.000000
381001.000000 161080.725100 4500.000000
381001.000000 171473.029900 4500.000000
381001.000000 181865.334800 4500.000000
381001.000000 192257.639600 4500.000000
381001.000000 202649.944500 4500.000000
381001.000000 213042.249300 4500.000000
381001.000000 223434.554200 4500.000000
381001.000000 233826.859000 4500.000000
381001.000000 244219.163900 4500.000000
381001.000000 254611.468700 4500.000000
381001.000000 265003.773600 4500.000000
381001.000000 275396.078400 4500.000000
381001.000000 285788.383200 4500.000000
384001.000000 0.000000 4500.000000
384001.000000 10392.304800 4500.000000
384001.000000 20784.609700 4500.000000
384001.000000 31176.914500 4500.000000
384001.000000 41569.219400 4500.000000
384001.000000 51961.524200 4500.000000
384001.000000 62353.829100 4500.000000
384001.000000 72746.133900 4500.000000
384001.000000 83138.438800 4500.000000
384001.000000 93530.743600 4500.000000
384001.000000 103923.048500 4500.000000
384001.000000 114315.353300 4500.000000
384001.000000 124707.658100 4500.000000
384001.000000 135099.963000 4500.000000
384001.000000 145492.267800 4500.000000
384001.000000 155884.572700 4500.000000
384001.000000 166276.877500 4500.000000
384001.000000 176669.182400 4500.000000
384001.000000 187061.487200 4500.000000
384001.000000 197453.792100 4500.000000
384001.000000 207846.096900 4500.000000
384001.000000 218238.401800 4500.000000
384001.000000 228630.706600 4500.000000
384001.000000 239023.011400 4500.000000
384001.000000 249415.316300 4500.000000
384001.000000 259807.621100 4500.000000
384001.000000 270199.926000 4500.000000
384001.000000 280592.230800 4500.000000
384001.000000 290984.535700 4500.000000
387001.000000 5196.152400 4500.000000
387001.000000 15588.457300 4500.000000
387001.000000 25980.762100 4500.000000
387001.000000 36373.067000 4500.000000
387001.000000 46765.371800 4500.000000
387001.000000 57157.676600 4500.000000
387001.000000 67549.981500 4500.000000
387001.000000 77942.286300 4500.000000
387001.000000 88334.591200 4500.000000
387001.000000 98726.896000 4500.000000
387001.000000 109119.200900 4500.000000
387001.000000 119511.505700 4500.000000
387001.000000 129903.810600 4500.000000
387001.000000 140296.115400 4500.000000
387001.000000 150688.420300 4500.000000
387001.000000 161080.725100 4500.000000
387001.000000 171473.029900 4500.000000
387001.000000 181865.334800 4500.000000
387001.000000 192257.639600 4500.000000
387001.000000 202649.944500 4500.000000
387001.000000 213042.249300 4500.000000
387001.000000 223434.554200 4500.000000
387001.000000 233826.859000 4500.000000
387001.000000 244219.163900 4500.000000
387001.000000 254611.468700 4500.000000
387001.000000 265003.773600 4500.000000
387001.000000 275396.078400 4500.000000
387001.000000 285788.383200 4500.000000
390001.000000 0.000000 4500.000000
390001.000000 10392.304800 4500.000000
390001.000000 20784.609700 4500.000000
390001.000000 31176.914500 4500.000000
390001.000000 41569.219400 4500.000000
390001.000000 51961.524200 4500.000000
390001.000000 62353.829100 4500.000000
390001.000000 72746.133900 4500.000000
390001.000000 83138.438800 4500.000000
390001.000000 93530.743600 4500.000000
390001.000000 103923.048500 4500.000000
390001.000000 114315.353300 4500.000000
390001.000000 124707.658100 4500.000000
390001.000000 135099.963000 4500.000000
390001.000000 145492.267800 4500.000000
390001.000000 155884.572700 4500.000000
390001.000000 166276.877500 4500.000000
390001.000000 176669.182400 4500.000000
390001.000000 187061.487200 4500.000000
390001.000000 197453.792100 4500.000000
390001.000000 207846.096900 4500.000000
390001.000000 218238.401800 4500.000000
390001.000000 228630.706600 4500.000000
390001.000000 239023.011400 4500.000000
390001.000000 249415.316300 4500.000000
390001.000000 259807.621100 4500.000000
390001.000000 270199.926000 4500.000000
390001.000000 280592.230800 4500.000000
390001.000000 290984.535700 4500.000000
